YBL013W	YBL0311
YDR110W	O13329
YDR110W	Q04587
YDR110W	FOB1
YDR110W	YD9727.06
YNL256W	P53848
YNL256W	Q2VQX0
YNL256W	FOL1
YNL256W	N0848
YKL132C	P36001
YKL132C	RMA1
YMR113W	Q12676
YMR113W	FOL3
YMR113W	YM9718.12
YOR241W	Q08645
YOR241W	MET7
YOR241W	MET23
YOR241W	O5248
YKR009C	Q02207
YKR009C	FOX2
YKR009C	YK108
YJL167W	P08524
YJL167W	P15495
YJL167W	FPP1
YJL167W	BOT3
YJL167W	ERG20
YJL167W	FDS1
YJL167W	P08524
YJL167W	P15495
YJL167W	J0525
YLL043W	P23900
YLL043W	FPS1
YDL120W	Q07540
YDL120W	YFH1
YEL047C	P32614
YEL047C	SYGP-ORF35
YLR214W	P32791
YLR214W	FRE1
YLR214W	L8167.2
YKL220C	P36033
YKL220C	FRE2
YOR381W	Q08905
YOR381W	FRE3
YOR381W	O6754
YNR060W	P53746
YNR060W	FRE4
YNR060W	N3518
YOR384W	Q08908
YOR384W	FRE5
YOR384W	O6765
YLL051C	Q12473
YLL051C	FRE6
YLL051C	L0593
YOL152W	Q12333
YOL152W	FRE7
YLR047C	Q12209
YLR047C	FRE8
YLR047C	L2114
YCL026C-A	P37261
YCL026C-A	Q8NIM8
YCL026C-A	FRM2
YCL026C-A	YCLX08C
YCL026C-A	YCLX8C
YOR271C	Q12029
YOR271C	FSF1
YHR049W	P38777
YHR049W	FSH1
YMR222C	Q05015
YMR222C	FSH2
YMR222C	YM9959.04C
YOR280C	Q99369
YOR280C	FSH3
YBR207W	P38310
YBR207W	Q9URQ1
YBR207W	FTH1
YBR207W	YBR1446
YER183C	P40099
YER183C	FAU1
YER145C	P40088
YER145C	FTR1
YBL042C	P38196
YBL042C	FUI1
YBL042C	YBL0406
YPL262W	P08417
YPL262W	Q08978
YPL262W	FUM1
YAL008W	P18411
YAL008W	FUN14
YAL022C	P31381
YAL022C	FUN26
YNR002C	P32907
YNR002C	FUN34
YNR002C	N2029
YBR021W	P05316
YBR021W	FUR4
YBR021W	YBR0303
YCL027W	P11710
YCL027W	FUS1
YCL027W	YCL27W
YMR232W	Q05670
YMR232W	Q05023
YMR232W	FUS2
YMR232W	YM9959.14
YBL016W	P16892
YBL016W	FUS3
YBL016W	DAC2
YBL016W	P16892
YBL016W	YBL0303
YBL016W	YBL03.21
YIL097W	P40492
YIL097W	FYV10
YIL097W	GID9
YOR183W	Q08559
YOR183W	FYV12
YDR024W	Q99341
YDR024W	P89900
YDR024W	FYV1
YDR024W	PZA161
YHR059W	P38783
YHR059W	FYV4
YCL058C	P25585
YCL058C	FYV5
YCL058C	YCL58C
YNL133C	P53913
YNL133C	FYV6
YNL133C	N1215
YNL133C	N1850
YLR068W	Q12247
YLR068W	FYV7
YLR068W	L2192
YGR196C	P46949
YGR196C	FYV8
YGR196C	G7589
YGL254W	P32805
YGL254W	Q2VQB9
YGL254W	Q2VQC2
YGL254W	Q2VQC3
YGL254W	FZF1
YGL254W	SUL1
YGL254W	NCR299
YBR179C	P38297
YBR179C	FZO1
YBR179C	YBR1241
YJL052W	P00360
YJL052W	TDH1
YJL052W	GPD1
YJL052W	SSS2
YJL052W	P00360
YJL052W	J1154
YJR009C	P00358
YJR009C	TDH2
YJR009C	GPD2
YJR009C	J1433
YGR192C	P00359
YGR192C	Q6Q5P9
YGR192C	TDH3
YGR192C	GPD3
YGR192C	G7576
YGL105W	P46672
YGL105W	ARC1
YGL105W	G4P1
YGL105W	G3085
YNL241C	P11412
YNL241C	ZWF1
YNL241C	MET19
YNL241C	N1110
YBR196C	P12709
YBR196C	PGI1
YBR196C	YBR1406
YLR088W	P39012
YLR088W	GAA1
YLR088W	END2
YLR088W	L9449.4
YOR178C	P28006
YOR178C	Q08551
YOR178C	GAC1
YOR178C	P33440
YOR178C	GAC
YBR019C	P04397
YBR019C	GAL10
YBR019C	YBR0301
YBR020W	P04385
YBR020W	GAL1
YBR020W	YBR0302
YLR081W	P13181
YLR081W	Q12521
YLR081W	GAL2
YLR081W	IMP1
YLR081W	L9449.6
YDR009W	P13045
YDR009W	GAL3
YDR009W	YD8119.14
YPL248C	P04386
YPL248C	GAL4
YBR018C	P08431
YBR018C	P04398
YBR018C	GAL7
YBR018C	YBR0226
YML051W	P04387
YML051W	GAL80
YML051W	YM9958.12
YML051W	YM9827.01
YER027C	Q04739
YER027C	GAL83
YER027C	SPM1
YKR039W	P19145
YKR039W	GAP1
YHR089C	P28007
YHR089C	GAR1
YMR307W	P22146
YMR307W	P23151
YMR307W	GAS1
YMR307W	GGP1
YMR307W	P22146
YMR307W	P23151
YMR307W	YM9952.09
YLR343W	Q06135
YLR343W	GAS2
YLR343W	L8300.5
YMR215W	Q03655
YMR215W	GAS3
YMR215W	YM8261.09
YOL132W	Q08271
YOL132W	GAS4
YOL030W	Q08193
YOL030W	GAS5
YFL021W	P43574
YFL021W	GAT1
YMR136W	P40209
YMR136W	GAT2
YMR136W	YM9375.05
YLR013W	Q07928
YLR013W	GAT3
YIR013C	P40569
YIR013C	GAT4
YGR019W	P17649
YGR019W	UGA1
YBL080C	P33893
YBL080C	PET112
YBL080C	YBL0724
YMR293C	Q03557
YOR212W	P18851
YOR212W	STE4
YOR212W	YOR50-2
YJR086W	P18852
YJR086W	STE18
YJR086W	J1866
YMR116C	P38011
YMR116C	Q6LAA5
YMR116C	ASC1
YMR116C	CPC2
YMR116C	P38011
YMR116C	Q6LAA5
YMR116C	YM9718.15C
YCL011C	P25555
YCL011C	GBP2
YCL011C	RLF6
YCL011C	YCL11C
YGR267C	P51601
YGR267C	FOL2
YGR267C	G9349
YGL195W	P33892
YGL195W	GCN1
YGL195W	G1318
YFR009W	P43535
YFR009W	GCN20
YDR283C	P15442
YDR283C	GCN2
YDR283C	AAS1
YEL009C	P03069
YEL009C	P03068
YEL009C	Q70D88
YEL009C	Q70D91
YEL009C	Q70D96
YEL009C	Q70D99
YEL009C	Q70DA0
YEL009C	Q96UT3
YEL009C	GCN4
YEL009C	AAS3
YEL009C	ARG9
YGR252W	Q03330
YGR252W	Q6B165
YGR252W	GCN5
YGR252W	ADA4
YGR252W	SWI9
YPL075W	P07261
YPL075W	GCR1
YPL075W	SIT3
YPL075W	LPF10W
YNL199C	Q01722
YNL199C	GCR2
YNL199C	N1374
YDL226C	P35197
YDL226C	GCS1
YAL044C	P39726
YAL044C	GCV3
YAL044C	FUN40
YMR189W	P49095
YMR189W	GCV2
YMR189W	GSD2
YMR189W	P49095
YMR189W	YM9646.01
YDR019C	P48015
YDR019C	GCV1
YDR019C	YD9335.05C
YOR120W	P14065
YOR120W	GCY1
YOR120W	GCY
YOR120W	P14065
YOR120W	O31567
YOR120W	YOR3269W
YEL042W	P32621
YEL042W	GDA1
YEL042W	SYGP-ORF16
YPL110C	Q02979
YPL110C	GDE1
YPR184W	Q06625
YPR184W	O93808
YPR184W	GDB1
YER136W	P39958
YER136W	GDI1
YER136W	SEC19
YDL135C	Q12434
YDL135C	RDI1
YDL135C	D2175
YOR355W	P41913
YOR355W	GDS1
YJR031C	P47102
YJR031C	GEA1
YJR031C	J1580
YEL022W	P39993
YEL022W	GEA2
YJR040W	P37020
YJR040W	GEF1
YJR040W	CLCY1
YJR040W	J1616
YAL048C	P39722
YAL048C	GEM1
YGL020C	P53192
YGL020C	GET1
YGL020C	MDM39
YER083C	P40056
YER083C	GET2
YER083C	HUR2
YER083C	RMD7
YDL100C	Q12154
YDL100C	Q6B1B6
YDL100C	GET3
YDL100C	ARR4
YDL100C	D2371
YKL104C	P14742
YKL104C	GFA1
YKL104C	YKL457
YMR255W	Q04839
YMR255W	GFD1
YMR255W	YM9920.09
YCL036W	P25370
YCL036W	GFD2
YCL036W	YCL36W
YCL036W	YCL187
YDR358W	Q06336
YDR358W	GGA1
YDR358W	D9476.2
YHR108W	P38817
YHR108W	GGA2
YPL069C	Q12051
YPL069C	BTS1
YHR061C	P38785
YHR061C	GIC1
YDR309C	Q06648
YDR309C	GIC2
YDR309C	D9740.18
YCL039W	P25569
YCL039W	GID7
YCL039W	MOH2
YCL039W	P25569
YCL039W	YCL39W
YCL039W	YCL311
YMR135C	P40208
YMR135C	GID8
YMR135C	DCR1
YMR135C	P40208
YMR135C	YM9375.04C
YLL065W	Q99339
YLL065W	GIN11
YLL065W	L0536
YDR507C	Q12263
YDR507C	GIN4
YDR507C	D9719.13
YBR045C	P38229
YBR045C	GIP1
YBR045C	YBR0420
YER054C	P40036
YER054C	GIP2
YPL137C	Q03016
YPL137C	GIP3
YAL031C	P39732
YAL031C	GIP4
YAL031C	FUN21
YDR152W	Q03768
YDR152W	GIR2
YDR152W	DFRP2
YDR152W	Q03768
YDR152W	YD8358.08
YDR096W	Q03833
YDR096W	GIS1
YDR096W	YD8557.01
YNL255C	P53849
YNL255C	GIS2
YNL255C	N0852
YLR094C	Q12418
YLR094C	Q7LGX3
YLR094C	GIS3
YML006C	Q04233
YML006C	GIS4
YML006C	YM9571.13C
YCR098C	P25346
YCR098C	GIT1
YCR098C	YCR98C
YCR098C	YCR137
YMR311C	P41818
YMR311C	GLC8
YMR311C	YM9924.03C
YDL207W	Q12315
YDL207W	GLE1
YDL207W	BRR3
YDL207W	RSS1
YDL207W	Q12315
YDL207W	D1049
YER107C	P40066
YER107C	GLE2
YER107C	RAE1
YKR058W	P36143
YKR058W	GLG1
YJL137C	P47011
YJL137C	GLG2
YJL137C	J0663
YEL011W	P32775
YEL011W	GLC3
YER040W	P18494
YER040W	GLN3
YPR035W	P32288
YPR035W	Q03959
YPR035W	GLN1
YPR035W	YP3085.01
YPR035W	YP9367.15
YDR272W	Q05584
YDR272W	GLO2
YDR272W	D9954.5
YER122C	P38682
YER122C	GLO3
YOR040W	Q12320
YOR040W	GLO4
YOR040W	GER1
YOR040W	Q12320
YOR040W	OR26.33
YOR040W	O2758
YHL032C	P32190
YHL032C	GUT1
YCL035C	P25373
YCL035C	GRX1
YCL035C	YCL35C
YDR513W	P17695
YDR513W	Q6B234
YDR513W	GRX2
YDR513W	TTR
YDR513W	TTR1
YDR513W	P17695
YDR513W	Q6B234
YDR513W	D9719.17
YDR098C	Q03835
YDR098C	GRX3
YDR098C	YD8557.05C
YER174C	P32642
YER174C	GRX4
YER174C	SYGP-ORF64
YPL059W	Q02784
YPL059W	GRX5
YPL059W	LPE13W
YBR014C	P38068
YBR014C	Q1P9U2
YBR014C	GRX6
YBR014C	YBR0219
YDL171C	Q12680
YDL171C	Q12290
YDL171C	GLT1
YBR229C	P38138
YBR229C	ROT2
YBR229C	GLS2
YBR229C	YBR1526
YDR221W	Q04924
YDR221W	GTB1
YEL046C	P37303
YEL046C	P32615
YEL046C	GLY1
YEL046C	SYGP-ORF34
YLR058C	P37291
YLR058C	SHM2
YLR058C	SHMT2
YLR058C	L2156
YBR263W	P37292
YBR263W	SHM1
YBR263W	SHMT1
YBR263W	P37292
YBR263W	YBR1732
YKR030W	P36125
YKR030W	GMH1
YKR030W	MSG1
YFL017C	P43577
YFL017C	GNA1
YFL017C	PAT1
YDR508C	P48813
YDR508C	GNP1
YDR508C	D9719.14
YOR320C	Q12096
YOR320C	GNT1
YOR320C	O6145
YDR248C	Q03786
YGL225W	P40107
YGL225W	GOG5
YGL225W	MCD3
YGL225W	VAN2
YGL225W	VIG4
YGL225W	VRG4
YJL184W	P46984
YJL184W	GON7
YJL184W	LDB6
YJL184W	PCC2
YJL184W	P46984
YJL184W	J0420
YHL031C	P38736
YHL031C	GOS1
YMR292W	Q03554
YMR292W	GOT1
YHR005C	P08539
YHR005C	GPA1
YHR005C	CDC70
YHR005C	DAC1
YHR005C	SCG1
YER020W	P10823
YER020W	GPA2
YER020W	SSP101
YOR371C	Q08886
YOR371C	GPB1
YOR371C	KRH2
YAL056W	P39717
YAL056W	P39716
YAL056W	GPB2
YAL056W	KRH1
YDL022W	Q00055
YDL022W	Q6J5J2
YDL022W	Q6J5J5
YDL022W	GPD1
YDL022W	DAR1
YDL022W	HOR1
YDL022W	OSG1
YDL022W	Q00055
YDL022W	Q6J5J2
YDL022W	Q6J5J5
YDL022W	D2830
YOL059W	P41911
YOL059W	P50905
YOL059W	GPD2
YOL059W	GPD3
YOL059W	O1222
YIL155C	P32191
YIL155C	GUT2
YGL121C	P53130
YGL121C	GPG1
YGL142C	P30777
YGL142C	GPI10
YDR302W	Q06636
YDR302W	GPI11
YMR281W	P23797
YMR281W	GPI12
YMR281W	YM8021.07
YLL031C	Q07830
YLL031C	GPI13
YLL031C	MPC1
YJR013W	P47088
YJR013W	GPI14
YJR013W	PMH1
YJR013W	P47088
YJR013W	J1444
YJR013W	YJR83.11
YNL038W	P53961
YNL038W	Q6B1G8
YNL038W	GPI15
YNL038W	N2687
YHR188C	P38875
YHR188C	GPI16
YDR434W	Q04080
YDR434W	GPI17
YDR434W	D9461.20
YBR004C	P38211
YBR004C	P89496
YBR004C	GPI18
YBR004C	YBR0110
YDR437W	Q04082
YDR437W	GPI19
YDR437W	D9461.23
YGR216C	P53306
YGR216C	GPI1
YPL076W	P46961
YPL076W	P48014
YPL076W	GPI2
YPL076W	GCR4
YPL076W	LPF9W
YPL175W	P32363
YPL175W	Q08918
YPL175W	SPT14
YPL175W	CWH6
YPL175W	GPI3
YPL175W	P32363
YPL175W	Q08918
YPL175W	P2269
YJL062W	P40367
YJL062W	LAS21
YJL062W	GPI7
YJL062W	P40367
YJL062W	J1132
YJL062W	HRC830
YDR331W	P49018
YDR331W	GPI8
YDR331W	D9798.2
YIL053W	P41277
YIL053W	P38012
YIL053W	GPP1
YIL053W	RHR2
YER062C	P40106
YER062C	GPP2
YER062C	HOR2
YDL035C	Q12361
YDL035C	GPR1
YBL011W	P32784
YBL011W	Q07062
YBL011W	Q96TV1
YBL011W	GPT1
YBL011W	GAT2
YBL011W	SCT1
YBL011W	P32784
YBL011W	Q07062
YBL011W	Q96TV1
YBL011W	YBL0315
YBL011W	YBL0309
YKR067W	P36148
YKR067W	GPT2
YKR067W	GAT1
YBR243C	P07286
YBR243C	ALG7
YBR243C	TUR1
YBR243C	YBR1628
YKL026C	P36014
YKL026C	GPX1
YBR244W	P38143
YBR244W	GPX2
YBR244W	YBR1632
YIR037W	P40581
YIR037W	HYR1
YIR037W	GPX3
YIR037W	ORP1
YLL035W	Q07845
YLL035W	Q9P4W6
YLL035W	GRC3
YPL223C	Q08969
YPL223C	GRE1
YOL151W	Q12068
YOL151W	GRE2
YHR104W	P38715
YHR104W	GRE3
YDR517W	Q04410
YDR517W	GRH1
YJL034W	P16474
YJL034W	KAR2
YJL034W	GRP78
YJL034W	SSD1
YJL034W	P16474
YJL034W	J1248
YOR232W	P38523
YOR232W	MGE1
YOR232W	GRPE
YOR232W	GRPE1
YOR232W	YGE1
YOR232W	P38523
YOR232W	O5099
YJR090C	P24814
YJR090C	GRR1
YJR090C	CAT80
YJR090C	COT2
YJR090C	P24814
YJR090C	J1885
YML048W	Q04697
YML048W	GSF2
YML048W	ECM6
YML048W	EFF2
YML048W	Q04697
YML048W	YM9827.04
YJL101C	P32477
YJL101C	GSH1
YJL101C	J0832
YOL049W	Q08220
YOL049W	GSH2
YPL091W	P41921
YPL091W	GLR1
YPL091W	LPG17W
YLR293C	P32835
YLR293C	GSP1
YLR293C	CNR1
YLR293C	CST17
YLR293C	P32835
YLR293C	L8003.19
YOR185C	P32836
YOR185C	GSP2
YOR185C	CNR2
YIR038C	P40582
YIR038C	GTT1
YLL060C	Q12390
YLL060C	GTT2
YLL060C	L0560
YGR154C	P48239
YGR154C	GTO1
YGR154C	G6664
YKR076W	P36156
YKR076W	ECM4
YKR076W	GTO2
YMR251W	Q04806
YMR251W	GTO3
YMR251W	YM9920.05
YML121W	Q00582
YML121W	GTR1
YML121W	YM7056.05
YGR163W	P53290
YGR163W	GTR2
YGL181W	P40956
YGL181W	GTS1
YGL181W	LSR1
YEL017W	P39996
YEL017W	GTT3
YMR217W	P38625
YMR217W	GUA1
YMR217W	YM8261.11
YDL238C	Q07729
YDL238C	GUD1
YLR289W	P46943
YLR289W	Q05891
YLR289W	GUF1
YLR289W	L8003.7
YGL084C	P53154
YGL084C	GUP1
YPL189W	Q08929
YPL189W	GUP2
YIL041W	P40531
YIL041W	GVP36
YJL091C	P47026
YJL091C	GWT1
YJL091C	J0916
YOR070C	Q08484
YOR070C	O00028
YOR070C	GYP1
YOR070C	YOR29-21
YGR100W	P53258
YGR100W	MDR1
YGR100W	GYP2
YGR100W	MIC1
YGR100W	P53258
YGR100W	G5717
YNL293W	P48566
YNL293W	MSB3
YNL293W	GYP3
YNL293W	N0470
YPL249C	Q12344
YPL249C	GYP5
YJL044C	P32806
YJL044C	GYP6
YJL044C	J1202
YDL234C	P48365
YDL234C	GYP7
YFL027C	P43570
YFL027C	GYP8
YFR015C	P23337
YFR015C	GSY1
YLR258W	P27472
YLR258W	GSY2
YLR258W	L8479.8
YJL110C	P42944
YJL110C	GZF3
YJL110C	J0806
YPL127C	P53551
YPL127C	Q6Q5R6
YPL127C	HHO1
YPL127C	LPI17C
YDR225W	P04911
YDR225W	HTA1
YDR225W	H2A1
YDR225W	SPT11
YDR225W	P04911
YDR225W	YD9934.10
YBL003C	P04912
YBL003C	HTA2
YBL003C	H2A2
YBL003C	YBL0103
YOL012C	Q12692
YOL012C	HTZ1
YOL012C	H2AZ
YOL012C	HTA3
YOL012C	Q12692
YOL012C	O2345
YDR224C	P02293
YDR224C	HTB1
YDR224C	H2B1
YDR224C	SPT12
YDR224C	P02293
YDR224C	YD9934.09C
YBL002W	P02294
YBL002W	HTB2
YBL002W	H2B2
YBL002W	YBL0104
YBR010W	P61830
YBR010W	P02303
YBR010W	P13996
YBR010W	Q6B1U3
YBR010W	Q6Q7G9
YBR010W	HHT1
YBR010W	YBR0201
YBR010W	P61830
YBR010W	P02303
YBR010W	P13996
YBR010W	Q6B1U3
YBR010W	Q6Q7G9
YNL031C	P61830
YNL031C	P02303
YNL031C	P13996
YNL031C	Q6B1U3
YNL031C	Q6Q7G9
YNL031C	HHT2
YNL031C	SIN2
YNL031C	N2749
YBR009C	P02309
YBR009C	HHF1
YBR009C	YBR0122
YBR009C	P02309
YNL030W	P02309
YNL030W	HHF2
YNL030W	N2752
YPR008W	Q12753
YPR008W	HAA1
YPR008W	Q12753
YPR008W	YP9723.08
YPR008W	YP9531.01
YPR008W	LPZ8W
YFL031W	P41546
YFL031W	P87040
YFL031W	HAC1
YFL031W	ERN4
YFL031W	IRE15
YFL031W	IRE2
YPR005C	Q01766
YPR005C	HAL1
YPR005C	YP9723.05C
YOL064C	P32179
YOL064C	Q6RFY5
YOL064C	HAL2
YOL064C	MET22
YCR008W	P25333
YCR008W	SAT4
YCR008W	HAL4
YCR008W	P25333
YCR008W	YCR8W
YCR008W	YCR101
YCR008W	YCR046
YJL165C	P38970
YJL165C	HAL5
YJL165C	J0531
YOL089C	Q12180
YOL089C	HAL9
YOL089C	O0938
YJR069C	P47119
YJR069C	HAM1
YJR069C	J1811
YLR256W	P12351
YLR256W	Q06574
YLR256W	Q6BD21
YLR256W	HAP1
YLR256W	CYP1
YLR256W	L9672.1
YGL237C	P06774
YGL237C	HAP2
YBL021C	P13434
YBL021C	HAP3
YBL021C	YBL0441
YKL109W	P14064
YKL109W	HAP4
YKL109W	YKL465
YOR358W	Q02516
YOR358W	Q08827
YOR358W	HAP5
YMR290C	Q03532
YMR290C	HAS1
YPL001W	Q12341
YPL001W	Q6Q5I5
YPL001W	HAT1
YPL001W	LPA16W
YPL001W	YP8132.12
YEL056W	P39984
YEL056W	HAT2
YKR084C	P32769
YKR084C	HBS1
YKR084C	YKR404
YDL223C	Q07653
YDL223C	HBT1
YDL223C	Crem
YNL281W	P53834
YNL281W	HCH1
YNL281W	N0589
YCR065W	P25364
YCR065W	HCM1
YCR065W	YCR65W
YCR065W	YCR902
YNL021W	P53973
YNL021W	HDA1
YNL021W	N2819
YDR295C	Q06629
YDR295C	HDA2
YDR295C	PLO2
YPR179C	Q06623
YPR179C	HDA3
YPR179C	PLO1
YDR014W-A	Q03937
YDR014W-A	HED1
YDR014W-A	YD9335.01
YDR232W	P09950
YDR232W	HEM1
YDR232W	CYD1
YDR232W	P09950
YDR232W	YD9934.16
YGL040C	P05373
YGL040C	HEM2
YDL205C	P28789
YDL205C	Q2VQW9
YDL205C	HEM3
YDL205C	D1057
YOR278W	P06174
YOR278W	HEM4
YOR278W	ORF1
YOR278W	O5463
YDR044W	P11353
YDR044W	HEM13
YDR044W	YD5112.02
YOR176W	P16622
YOR176W	HEM15
YOR237W	P35843
YOR237W	HES1
YOR237W	OSH5
YOR237W	O5234
YDR028C	Q00816
YDR028C	HEX2
YDR028C	REG1
YDR028C	SPP43
YDR028C	SRN1
YDR028C	Q00816
YDR028C	YD9813.06C
YDL013W	P32828
YDL013W	HEX3
YDL013W	D2875
YMR207C	P32874
YMR207C	O42823
YMR207C	HFA1
YMR207C	YM8261.01C
YMR207C	YM8325.08C
YPL254W	Q12060
YPL254W	O00039
YPL254W	Q02813
YPL254W	HFI1
YPL254W	ADA1
YPL254W	SUP110
YGL251C	P51979
YGL251C	HFM1
YGL251C	MER3
YGL251C	NRE1046
YGR187C	P48362
YGR187C	HGH1
YGR187C	G7538
YDR036C	P28817
YDR036C	Q66RH2
YDR036C	EHD3
YDR036C	MRP5
YDR036C	P28817
YDR036C	Q66RH2
YDR036C	YD9673.08C
YLL022C	Q12373
YLL022C	HIF1
YLL022C	L1205
YDR317W	Q06674
YDR317W	HIM1
YGR191W	P06775
YGR191W	HIP1
YGR191W	G7572
YBL008W	P32479
YBL008W	HIR1
YBL008W	YBL0318
YOR038C	P32480
YOR038C	HIR2
YOR038C	OR26.31
YJR140C	P47171
YJR140C	HIR3
YJR140C	HPC1
YJR140C	J2161
YER055C	P00498
YER055C	HIS1
YCL030C	P00815
YCL030C	HIS4
YCL030C	YCL30C
YCL030C	YCL183
YIL020C	P40545
YIL020C	Q6Q5P5
YIL020C	HIS6
YBR248C	P33734
YBR248C	HIS7
YBR248C	YBR1640
YOR202W	P06633
YOR202W	Q12695
YOR202W	Q70D78
YOR202W	Q70D79
YOR202W	Q70D81
YOR202W	Q70D83
YOR202W	HIS3
YIL116W	P07172
YIL116W	HIS5
YFR025C	P38635
YFR025C	HIS2
YJR055W	P46973
YJR055W	HIT1
YJR055W	J1705
YDR420W	P41809
YDR420W	Q04051
YDR420W	HKR1
YMR161W	P48353
YMR161W	HLJ1
YMR161W	YM8520.10
YDR528W	Q04429
YDR528W	HLR1
YDR528W	D9719.31
YML126C	P54839
YML126C	ERG13
YML126C	HMGS
YML126C	P54839
YML126C	YM4987.09C
YML075C	P12683
YML075C	HMG1
YLR450W	P12684
YLR450W	HMG2
YLR450W	L9324.2
YER057C	P40037
YER057C	HMF1
YER057C	HIG1
YOL095C	Q12039
YOL095C	Q05379
YOL095C	HMI1
YOL095C	O0920
YDR174W	Q03973
YDR174W	HMO1
YDR174W	HSM2
YDR174W	Q03973
YDR174W	YD9395.07
YOR032C	Q12398
YOR032C	HMS1
YOR032C	OR26.22
YBR034C	P38074
YBR034C	HMT1
YBR034C	ODP1
YBR034C	RMT1
YBR034C	P38074
YBR034C	YBR0320
YLR205C	P32339
YLR205C	Q05782
YLR205C	Q86ZS9
YLR205C	HMX1
YLR205C	L8167.18
YGL077C	P19807
YGL077C	HNM1
YGL077C	CTR
YGL077C	CTR1
YDL125C	Q04344
YDL125C	HNT1
YDL125C	HIT1
YDR305C	P49775
YDR305C	Q6TQU2
YDR305C	Q6TQU3
YDR305C	HNT2
YDR305C	APH1
YDR305C	P49775
YDR305C	Q6TQU2
YDR305C	Q6TQU3
YDR305C	D9740.15
YJR075W	P47124
YJR075W	HOC1
YJR075W	J1830
YLR113W	P32485
YLR113W	Q06232
YLR113W	Q12294
YLR113W	HOG1
YLR113W	SSK3
YLR113W	P32485
YLR113W	Q06232
YLR113W	Q12294
YLR113W	L2931
YLR113W	L9354.2
YNR055C	P53389
YNR055C	HOL1
YNR055C	N3494
YIL072W	P20050
YIL072W	HOP1
YGL033W	P53187
YGL033W	O74245
YGL033W	HOP2
YMR251W-A	Q05827
YMR251W-A	HOR7
YMR251W-A	YMR251BW
YPR068C	Q12214
YPR068C	HOS1
YPR068C	YP9499.23C
YGL194C	P53096
YGL194C	HOS2
YGL194C	G1330
YPL116W	Q02959
YPL116W	HOS3
YPL116W	LPH11W
YIL112W	P40480
YIL112W	HOS4
YDL182W	P48570
YDL182W	LYS20
YDL182W	D1298
YDL131W	Q12122
YDL131W	LYS21
YDL131W	D2195
YKL084W	P36078
YKL084W	Q6Q598
YKL084W	HOT13
YMR172W	Q03213
YMR172W	HOT1
YMR172W	YM8010.02
YDL227C	P09932
YDL227C	Q12183
YDL227C	HO
YPR193C	Q06592
YPR193C	HPA2
YPR193C	P9677.12
YEL066W	P39979
YEL066W	HPA3
YBR215W	Q01448
YBR215W	A2TBP6
YBR215W	HPC2
YBR215W	YBR1503
YOL155C	Q05164
YOL155C	Q08294
YOL155C	HPF1
YOL155C	AOF1001
YOR324C	Q99332
YOR324C	FRT1
YOR324C	HPH1
YOR324C	O6159
YAL028W	P39734
YAL028W	P39733
YAL028W	FRT2
YAL028W	HPH2
YDR138W	P17629
YDR138W	Q03918
YDR138W	HPR1
YDR138W	YD9302.14
YDR399W	Q04178
YDR399W	HPT1
YDR399W	BRA6
YDR399W	Q04178
YDR399W	D9509.18
YNL004W	P38922
YNL004W	A2TBM5
YNL004W	Q06HN4
YNL004W	HRB1
YNL004W	TOM34
YNL004W	N2009
YOL013C	Q08109
YOL013C	HRD1
YOL013C	DER3
YLR207W	Q05787
YLR207W	HRD3
YOR267C	Q08732
YOR267C	Q07224
YOR267C	HRK1
YOL123W	Q99383
YOL123W	Q02741
YOL123W	HRP1
YOL123W	NAB4
YOL123W	NAB5
YDR291W	Q05549
YDR291W	HRQ1
YPL204W	P29295
YPL204W	HRR25
YLR097C	Q12347
YLR097C	HRT3
YLL026W	P31539
YLL026W	HSP104
YLL026W	L0948
YJL159W	P32478
YJL159W	P47000
YJL159W	Q03179
YJL159W	Q6VXX4
YJL159W	Q86ZT2
YJL159W	HSP150
YJL159W	CCW7
YJL159W	ORE1
YJL159W	PIR2
YJL159W	P32478
YJL159W	P47000
YJL159W	Q03179
YJL159W	Q6VXX4
YJL159W	Q86ZT2
YJL159W	J0558
YMR186W	P15108
YMR186W	HSC82
YMR186W	YM8010.16
YOR311C	Q12382
YOR311C	HSD1
YOR311C	O6111
YHL002W	P38753
YHL002W	HSE1
YGL073W	P10961
YGL073W	P11529
YGL073W	HSF1
YOR319W	Q99181
YOR319W	HSH49
YOR319W	O6142
YKL138C-A	P69852
YKL138C-A	HSK3
YKL101W	P34244
YKL101W	A2NP40
YKL101W	HSL1
YKL101W	YKL453
YBR133C	P38274
YBR133C	A2NP39
YBR133C	HSL7
YBR133C	YBR1008
YBR272C	P38348
YBR272C	HSM3
YBR272C	YBR1740
YFL014W	P22943
YFL014W	Q8X145
YFL014W	HSP12
YFL014W	GLP1
YFL014W	HOR5
YBR072W	P15992
YBR072W	Q6B1V5
YBR072W	HSP26
YBR072W	YBR0714
YCR021C	P25619
YCR021C	Q04556
YCR021C	HSP30
YCR021C	YCR21C
YDR533C	Q04432
YDR533C	HSP31
YDR533C	D9719.36
YPL280W	Q08992
YPL280W	HSP32
YOR391C	Q08914
YOR391C	HSP33
YDR171W	Q12329
YDR171W	HSP42
YDR171W	YD9395.04
YLR259C	P19882
YLR259C	HSP60
YLR259C	MIF4
YLR259C	P19882
YLR259C	L8479.10
YAL005C	P10591
YAL005C	SSA1
YLL024C	P10592
YLL024C	SSA2
YLL024C	L0931
YBL075C	P09435
